value,price,exponential moving average
8150,16962.2,16882.68796212067
8151,16974.9,16883.4532072483
8152,16977.1,16884.23035905537
8153,16952.4,16884.79608221674
8154,16965.3,16885.464164521996
8155,16964.1,16886.11674406953
8156,16984.5,16886.933202624972
8157,16986.9,16887.76280260319
8158,16967.2,16888.422032457103
8159,17078.6,16890.000272851652
8160,17056.5,16891.382013325914
8161,17035.1,16892.57469371325
8162,17046.7,16893.8537418982
8163,17017.4,16894.879022048426
8164,17030.7,16896.006167093667
8165,16997.4,16896.847609690398
8166,16945.7,16897.253023717865
8167,16755.4,16896.075820201535
8168,16785.8,16895.16066816667
8169,16826.0,16894.586720713003
8170,16817.7,16893.948656640696
8171,16787.1,16893.061945797202
8172,16785.7,16892.17097529266
8173,16846.3,16891.790303298534
8174,16827.5,16891.25677381058
8175,16829.1,16890.740949961528
8176,16800.4,16889.991232534463
8177,16798.7,16889.233628944967
8178,16775.2,16888.287291775297
8179,16807.5,16887.616857818655
8180,16811.7,16886.986842401075
8181,16821.1,16886.440063625963
8182,16833.9,16886.00404650044
8183,16828.0,16885.522685118693
8184,16804.6,16884.851127565842
8185,16818.9,16884.303815303883
8186,16835.6,16883.89963426402
8187,16825.6,16883.41581987179
8188,16805.5,16882.7692155575
8189,16810.2,16882.166981403494
8190,16794.4,16881.43862471135
8191,16816.7,16880.901374713747
8192,16825.4,16880.44078239247
8193,16792.2,16879.708493741913
8194,16813.3,16879.15738591003
8195,16842.0,16878.849025860985
8196,16818.8,16878.350693696164
8197,16848.9,16878.1062895991
8198,16890.6,16878.209971843095
8199,16907.7,16878.45470236722
8200,16936.5,16878.936406082015
8201,16956.9,16879.58340686142
8202,17239.9,16882.57358605759
8203,17241.9,16885.55554799902
8204,17186.2,16888.050522704427
8205,17174.6,16890.428526665386
8206,17194.9,16892.955260883933
8207,17216.0,16895.636130088216
8208,17197.1,16898.137904942258
8209,17226.8,16900.8653912083
8210,17207.3,16903.408417007402
8211,17194.0,16905.81996541398
8212,17214.9,16908.384944954112
8213,17210.1,16910.888804332084
8214,17208.0,16913.354457408168
8215,17203.7,16915.763963985693
8216,17196.3,16918.09206386963
8217,17231.8,16920.69544923171
8218,17207.7,16923.07722973601
8219,17231.9,16925.640074302515
8220,17250.4,16928.335177420337
8221,17143.3,16930.119117856684
8222,17146.8,16931.917299451237
8223,17170.4,16933.89640899936
8224,17148.5,16935.677351663267
8225,17156.5,16937.509904761497
8226,17138.2,16939.175382730282
8227,17134.9,16940.79965341302
8228,17092.4,16942.05774757557
8229,17105.2,16943.411625189052
8230,17123.2,16944.90364489703
8231,17122.0,16946.373324192493
8232,17145.3,16948.02416797513
8233,17143.9,16949.6496935521
8234,17133.3,16951.173762485276
8235,17140.0,16952.74078520324
8236,17143.0,16954.319699848857
8237,17125.3,16955.738623501562
8238,17140.4,16957.271083057563
8239,17144.6,16958.82567987866
8240,17133.2,16960.272769672196
8241,17137.0,16961.739385691515
8242,17155.5,16963.34735759449
8243,17159.9,16964.97849985512
8244,17149.9,16966.513118113584
8245,17149.7,16968.033341199778
8246,17157.5,16969.605678617205
8247,17200.3,16971.52015431333
8248,17180.0,16973.25027751405
8249,17158.6,16974.788449484888
8250,17177.0,16976.46655363854
8251,17166.3,16978.041934936147
8252,17163.4,16979.58017614
8253,17116.1,16980.71312073635
8254,17126.1,16981.91965085472
8255,17120.0,16983.065545868376
8256,17134.4,16984.321433454534
8257,17156.6,16985.751131102214
8258,17138.3,16987.017096819207
8259,17147.7,16988.350564895398
8260,17161.0,16989.783340290454
8261,17164.4,16991.232441200907
8262,17163.1,16992.65872799592
8263,17173.4,16994.158655564417
8264,17166.9,16995.592193692515
8265,17158.7,16996.945785446107
8266,17156.7,16998.271546562737
8267,17160.8,16999.62033040869
8268,17153.6,17000.89816999036
8269,17147.5,17002.114782687535
8270,17148.6,17003.330427644483
8271,17145.5,17004.510258120463
8272,17153.7,17005.748347264693
8273,17167.9,17007.09400413387
8274,17197.1,17008.670817377573
8275,17169.5,17010.005499391038
8276,17093.9,17010.701719313103
8277,17105.2,17011.48593741009
8278,17091.8,17012.152444153573
8279,17077.3,17012.693087770556
8280,16943.5,17012.11887127454
8281,16946.1,17011.570996824128
8282,16893.7,17010.59281427787
8283,16909.0,17009.749720383446
8284,16924.5,17009.04225382425
8285,16938.1,17008.453521427367
8286,16931.0,17007.810753614693
8287,16916.2,17007.050498397974
8288,16928.2,17006.396137415417
8289,16953.2,17005.954675694127
8290,16978.7,17005.72849581285
8291,16977.8,17005.496724063367
8292,16952.9,17005.060236726742
8293,16961.1,17004.695421484197
8294,17007.5,17004.7186959947
8295,16999.9,17004.67870681632
8296,16992.0,17004.573489332368
8297,17000.0,17004.53553506405
8298,17016.7,17004.63648498053
8299,17035.7,17004.894273486916
8300,17114.4,17005.803034702793
8301,17167.5,17007.14491823223
8302,17149.2,17008.32379857885
8303,17200.0,17009.914472449567
8304,17148.5,17011.06455981513
8305,17135.6,17012.098048945296
8306,17144.0,17013.19267094575
8307,17143.2,17014.27156994205
8308,17161.2,17015.490893013073
8309,17179.2,17016.849474813796
8310,17143.7,17017.902176267624
8311,17157.0,17019.056515053784
8312,17149.5,17020.139033601055
8313,17430.6,17023.545348674907
8314,17385.0,17026.544972337357
8315,17436.8,17029.94957837605
8316,17416.8,17033.159955318988
8317,17896.0,17040.320453615095
8318,17869.0,17047.197462298787
8319,17749.6,17053.0265290017
8320,17754.0,17058.843736229905
8321,17641.9,17063.682377423018
8322,17714.1,17069.080034041915
8323,17740.6,17074.6528138424
8324,17747.5,17080.2366079184
8325,17767.3,17085.938378807045
8326,17774.9,17091.65590263437
8327,17777.1,17097.34423539259
8328,17817.8,17103.323121405927
8329,17781.4,17108.950315419155
8330,17795.1,17114.64450367294
8331,17782.4,17120.186043061545
8332,17772.1,17125.596117392986
8333,17789.4,17131.104863306737
8334,17787.1,17136.548806349834
8335,17807.1,17142.1135465461
8336,17840.5,17147.90928474904
8337,17815.3,17153.447796908797
8338,17827.0,17159.03744174773
8339,17823.8,17164.55414347596
8340,17910.0,17170.74041614421
8341,17889.9,17176.708545470818
8342,18055.8,17184.003910238695
8343,18054.8,17191.230433805176
8344,18096.9,17198.746363815095
8345,18089.3,17206.136850422437
8346,18215.0,17214.509158717687
8347,17789.5,17219.280866944096
8348,17762.1,17223.785590039995
8349,17827.9,17228.798987633025
8350,17829.7,17233.785718026113
8351,17803.9,17238.516956880667
8352,17788.7,17243.0827912634
8353,17631.6,17246.307000464534
8354,17714.1,17250.189100045744
8355,17724.9,17254.128609588934
8356,17708.0,17257.89517714421
8357,17713.4,17261.67530015546
8358,17715.1,17265.438160735084
8359,17686.0,17268.928300480024
8360,17621.3,17271.85254694907
8361,17691.9,17275.338417928746
8362,17658.5,17278.518182095315
8363,17712.1,17282.116371455522
8364,17674.7,17285.374326879126
8365,17497.8,17287.13719553573
8366,17448.0,17288.47215656863
8367,17424.0,17289.596868962253
8368,17391.7,17290.444197850535
8369,17392.1,17291.287814465883
8370,17395.5,17292.152645881106
8371,17435.1,17293.33893097753
8372,17410.2,17294.308732380206
8373,17388.9,17295.093722152986
8374,17334.7,17295.4224049567
8375,17351.8,17295.89026881598
8376,17418.2,17296.90528733203
8377,17378.7,17297.58408162803
8378,17393.2,17298.377574726554
8379,17418.9,17299.377760828407
8380,17382.0,17300.06342256427
8381,17402.9,17300.916838144654
8382,17415.1,17301.864416251337
8383,17496.6,17303.480479187012
8384,17215.0,17302.746201351438
8385,17029.1,17300.475278518647
8386,16984.1,17297.849757535092
8387,17018.6,17295.532332161358
8388,17025.1,17293.288080442177
8389,16938.9,17290.347100521496
8390,17019.2,17288.09691711468
8391,16961.8,17285.389058881363
8392,16801.7,17281.37504179521
8393,16788.0,17277.280643108115
8394,16800.1,17273.320637771118
8395,16856.5,17269.861545341482
8396,16863.9,17266.49256986147
8397,16825.6,17262.833710360548
8398,16715.1,17258.28820239075
8399,16624.1,17253.025229756804
8400,16697.7,17248.416721626043
8401,16660.8,17243.540234309647
8402,16652.5,17238.635336099607
8403,16667.5,17233.89562376683
8404,16700.0,17229.46495468993
8405,16681.8,17224.920017306613
8406,16702.4,17220.583751602826
8407,16738.0,17216.578907191182
8408,16712.9,17212.39899924769
8409,16686.8,17208.03718182655
8410,16724.9,17204.027744632967
8411,16700.6,17199.849921026056
8412,16685.9,17195.584776453226
8413,16661.4,17191.151707768968
8414,16643.8,17186.60936994516
8415,16692.4,17182.508047373
8416,16686.8,17178.394287643765
8417,16665.4,17174.137073638423
8418,16691.5,17170.131786720263
8419,16684.2,17166.099157784825
8420,16692.6,17162.16970419325
8421,16704.3,17158.36995561073
8422,16732.3,17154.8341053567
8423,16768.0,17151.623863818466
8424,16741.2,17148.217856649848
8425,16707.9,17144.56376655317
8426,16724.3,17141.076100440696
8427,16736.5,17137.71862242874
8428,16756.3,17134.55332265755
8429,16732.0,17131.212631183214
8430,16728.0,17127.866468268832
8431,16739.9,17124.646829528014
8432,16746.3,17121.50702181409
8433,16689.6,17117.92273117663
8434,16698.5,17114.44204461085
8435,16702.2,17111.02094880495
8436,16716.0,17107.742766657193
8437,16704.3,17104.39469390485
8438,16676.0,17100.839551216843
8439,16676.4,17097.317231289733
8440,16686.5,17093.907959660773
8441,16707.3,17090.69959485031
8442,16740.0,17087.789224768563
8443,16745.6,17084.949480164676
8444,16750.6,17082.174795681985
8445,16739.0,17079.326872066365
8446,16753.9,17076.626234123905
8447,16730.3,17073.75215749217
8448,16766.9,17071.205666558628
8449,16778.0,17068.7724245125
8450,16715.3,17065.839043396212
8451,16673.6,17062.583947600393
8452,16702.3,17059.59403932155
8453,16696.5,17056.580810779462
8454,16729.5,17053.86644720453
8455,16714.4,17051.049298265076
8456,16747.7,17048.53187670271
8457,16743.6,17046.001321709326
8458,16760.5,17043.632016134976
8459,16725.3,17040.990256664976
8460,16734.4,17038.44593918228
8461,16701.8,17035.6521969484
8462,16727.5,17033.094917305676
8463,16660.2,17030.000353676583
8464,16627.1,17026.65678227678
8465,16593.6,17023.062950058717
8466,16538.1,17019.03836126155
8467,16549.3,17015.14011759963
8468,16593.8,17011.643519113324
8469,16582.2,17008.07967248168
8470,16407.4,17003.094778934115
8471,16429.2,16998.332166660803
8472,16454.8,16993.82152627358
8473,16571.9,16990.320102819027
8474,16712.9,16988.017861301858
8475,16718.0,16985.77704917487
8476,16783.6,16984.099231339394
8477,16778.9,16982.396333154004
8478,16830.6,16981.136612546918
8479,16796.1,16979.60103899881
8480,16817.3,16978.254142409613
8481,16806.6,16976.82962670497
8482,16769.6,16975.10987876551
8483,16805.1,16973.699008402313
8484,16809.6,16972.3371909052
8485,16786.1,16970.791654051216
8486,16893.6,16970.151059411786
8487,16910.9,16969.659349375175
8488,16825.3,16968.461346475797
8489,16808.8,16967.136356048613
8490,16828.9,16965.989166371863
8491,16894.7,16965.397555032676
8492,16851.3,16964.450687356057
8493,16870.0,16963.666864224473
8494,16862.2,16962.82481555871
8495,16887.2,16962.197223728348
8496,16834.5,16961.137495730603
8497,16859.2,16960.29154140919
8498,16841.4,16959.304889613264
8499,16829.8,16958.23016023888
8500,16786.0,16956.800864303288
8501,16826.5,16955.719529329817
8502,16829.0,16954.66791497853
8503,16809.2,16953.460712364602
8504,16856.8,16952.658548776515
8505,16861.3,16951.900386546004
8506,16853.5,16951.08378582778
8507,16872.4,16950.43080835203
8508,16827.2,16949.408146042057
8509,16837.8,16948.48193736121
8510,16789.0,16947.15843580635
8511,16854.6,16946.390316007124
8512,16773.7,16944.957201351463
8513,16807.9,16943.819797190867
8514,16782.1,16942.477724185137
8515,16746.8,16940.85384265663
8516,16773.4,16939.46418421135
8517,16786.4,16938.193942018723
8518,16758.3,16936.70104623434
8519,16819.6,16935.72925331953
8520,16849.0,16935.009508478703
8521,16809.9,16933.971255296306
8522,16844.1,16933.22543575028
8523,16844.5,16932.489125080152
8524,16827.6,16931.61867590936
8525,16816.0,16930.659184822976
8526,16800.9,16929.582345114904
8527,16820.0,16928.67294806001
8528,16829.7,16927.851595793956
8529,16839.7,16927.120047281143
8530,16815.3,16926.19208008379
8531,16827.6,16925.373888547827
8532,16808.3,16924.402321008012
8533,16775.3,16923.164957348195
8534,16667.3,16921.041596706305
8535,16631.5,16918.63876187887
8536,16655.9,16916.458357215975
8537,16586.6,16913.720943463148
8538,16611.2,16911.210396214494
8539,16658.3,16909.111554752133
8540,16775.4,16908.00191529361
8541,16791.6,16907.035924295324
8542,16795.2,16906.107825338517
8543,16815.5,16905.35589317803
8544,16775.2,16904.275761284436
8545,16793.6,16903.357290236432
8546,16844.9,16902.87216749588
8547,16823.5,16902.213477309193
8548,16832.1,16901.631622725716
8549,16812.5,16900.89194120932
8550,16835.1,16900.345949995964
8551,16842.0,16899.861751240813
8552,16830.0,16899.28198567035
8553,16834.4,16898.743545955247
8554,16851.3,16898.34982358217
8555,16837.4,16897.844015917588
8556,16864.7,16897.568961843583
8557,16833.5,16897.037269214175
8558,16781.0,16896.074304324433
8559,16825.9,16895.491944952446
8560,16819.6,16894.86213628064
8561,16834.3,16894.359545938063
8562,16828.8,16893.81548331617
8563,16838.5,16893.356433662095
8564,16802.6,16892.603268237515
8565,16808.0,16891.901166426414
8566,16784.3,16891.008210688437
8567,16776.4,16890.057105205546
8568,16800.0,16889.30974333662
8569,16805.8,16888.616716420966
8570,16818.8,16888.03732458345
8571,16833.3,16887.583072927155
8572,16822.3,16887.041304687093
8573,16815.8,16886.450090540315
8574,16810.9,16885.823118834585
8575,16840.3,16885.445333616044
8576,16819.3,16884.896409685618
8577,16823.4,16884.386066036775
8578,16819.6,16883.848422335224
8579,16819.2,16883.311920905056
8580,16816.2,16882.754975503354
8581,16809.8,16882.149540022
8582,16824.0,16881.66697122514
8583,16830.2,16881.23985943074
8584,16829.6,16880.81131287945
8585,16834.8,16880.429476258043
8586,16835.2,16880.05412790735
8587,16834.6,16879.676915227625
8588,16833.0,16879.28955493528
8589,16817.0,16878.772629168183
8590,16819.4,16878.279910253925
8591,16828.9,16877.870118467585
8592,16835.1,16877.515179725116
8593,16837.6,16877.183933420347
8594,16818.4,16876.696099947978
8595,16824.0,16876.258787915216
8596,16816.2,16875.760374737496
8597,16825.2,16875.3407865654
8598,16823.0,16874.906423191416
8599,16816.8,16874.424212210575
8600,16822.0,16873.989156507585
8601,16824.0,16873.57430873574
8602,16817.2,16873.106472148724
8603,16814.9,16872.623430886077
8604,16810.4,16872.107053866275
8605,16804.2,16871.543509850788
8606,16823.6,16871.145638399743
8607,16784.1,16870.42326795659
8608,16805.8,16869.886975276455
8609,16786.8,16869.197456809434
8610,16771.4,16868.38585965749
8611,16786.7,16867.707968705978
8612,16760.1,16866.814956517544
8613,16823.9,16866.458815799557
8614,16814.0,16866.023472929854
8615,16824.4,16865.678049917988
8616,16822.1,16865.316406350204
8617,16845.5,16865.151954845223
8618,16881.2,16865.28513364319
8619,16887.1,16865.466169878517
8620,16869.5,16865.49964564716
8621,16843.5,16865.31707597374
8622,16844.5,16865.14432015653
8623,16836.6,16864.90743783158
8624,16831.5,16864.6301976836
8625,16825.0,16864.301316375022
8626,16840.5,16864.103795077306
8627,16854.0,16864.019946155506
8628,16849.9,16863.902768179112
8629,16829.9,16863.620587530324
8630,16823.6,16863.288466471982
8631,16801.2,16862.773209488812
8632,16831.4,16862.512850903844
8633,16827.0,16862.21813844821
8634,16811.3,16861.795581282666
8635,16834.9,16861.572381438
8636,16834.2,16861.345224745568
8637,16826.2,16861.053563129422
8638,16831.5,16860.808305344115
8639,16912.9,16861.240601565325
8640,16863.0,16861.25520238221
8641,16859.8,16861.243126013895
8642,16872.6,16861.337373930794
8643,16868.1,16861.393495308963
8644,16883.6,16861.577781654945
8645,16862.3,16861.583775168183
8646,16882.4,16861.756523921973
8647,16859.6,16861.73862745789
8648,16840.4,16861.561543412594
8649,16869.7,16861.62908247141
8650,16852.2,16861.550832824345
8651,16823.7,16861.236718029122
8652,16803.2,16860.755085514356
8653,16811.1,16860.3430101159
8654,16764.3,16859.545972687552
8655,16790.7,16858.974636814626
8656,16769.7,16858.23376845932
8657,16673.0,16856.696558762564
8658,16630.9,16854.822728399387
8659,16681.3,16853.38270575707
8660,16658.3,16851.763762140832
8661,16696.3,16850.47360643842
8662,16682.0,16849.075485223162
8663,16698.2,16847.823406507618
8664,16680.7,16846.43649027104
8665,16689.4,16845.133282882896
8666,16676.4,16843.7330066764
8667,16643.3,16842.069662222653
8668,16653.7,16840.50642851126
8669,16597.3,16838.488117901208
8670,16604.7,16836.547967545182
8671,16639.0,16834.90856532489
8672,16635.1,16833.25040295705
8673,16650.5,16831.733802102633
8674,16658.1,16830.292857686847
8675,16672.0,16828.9792240131
8676,16646.5,16827.46487360635
8677,16642.3,16825.92823565111
8678,16729.5,16825.128001330355
8679,16571.3,16823.021544887783
8680,16602.2,16821.189000946804
8681,16635.0,16819.64386400949
8682,16625.0,16818.028562233478
8683,16589.6,16816.13288951785
8684,16591.2,16814.266226534295
8685,16520.9,16811.831652040237
8686,16511.4,16809.33844330961
8687,16539.0,16807.094970751026
8688,16575.7,16805.174680537326
8689,16541.7,16802.988168665648
8690,16535.9,16800.771669340622
8691,16553.2,16798.7171326656
8692,16564.3,16796.771762270033
8693,16570.5,16794.893988309286
8694,16560.2,16792.94632035651
8695,16553.0,16790.95506458592
8696,16526.0,16788.756267369437
8697,16587.0,16787.08194149915
8698,16600.3,16785.53188389335
8699,16593.8,16783.94074792743
